Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
2,u,816000,8.4,2,1,Southern Metropolitan,13.61216963
1,u,350000,1.6,1,1,Northern Metropolitan,12.76568843
2,u,620000,1.6,2,1,Northern Metropolitan,13.33747476
3,h,1760000,1.6,2,2,Northern Metropolitan,14.38082437
3,h,545000,14.8,2,2,Western Metropolitan,13.20854107
2,u,1091500,8.7,2,1,Southern Metropolitan,13.90306345
5,h,1140000,17.9,2,2,Southern Metropolitan,13.94653882
3,t,950000,17.9,3,2,Southern Metropolitan,13.76421726
2,u,425000,17.9,1,1,Southern Metropolitan,12.95984445
3,h,1116000,17.9,1,2,Southern Metropolitan,13.92526142
3,u,1030000,3.6,2,2,Northern Metropolitan,13.84506936
2,h,900000,6.7,1,1,Northern Metropolitan,13.71015004
4,h,922000,6.7,2,2,Northern Metropolitan,13.7343005
3,h,1077000,6.7,1,2,Northern Metropolitan,13.88968996
3,h,805000,6.7,2,2,Northern Metropolitan,13.59859756
4,h,665000,20.6,2,2,Northern Metropolitan,13.40754232
3,h,515500,20.6,1,4,Northern Metropolitan,13.15289258
3,h,660000,20.6,2,3,Northern Metropolitan,13.39999511
5,h,572000,34.7,2,1,South-Eastern Metropolitan,13.25689427
4,h,932000,23,2,2,Eastern Metropolitan,13.74508809
2,h,570000,23,1,1,Eastern Metropolitan,13.25339164
4,h,875000,23,2,2,Eastern Metropolitan,13.68197917
2,u,348000,24.7,1,0,South-Eastern Metropolitan,12.75995776
3,h,627000,24.7,1,1,South-Eastern Metropolitan,13.34870182
3,h,760000,24.7,1,2,South-Eastern Metropolitan,13.54107371
2,h,621000,21.8,1,0,Northern Victoria,13.33908636
2,u,612000,22.2,1,1,South-Eastern Metropolitan,13.32448756
3,t,840000,12.4,2,2,Eastern Metropolitan,13.64115717
6,h,1856000,14.3,3,3,Eastern Metropolitan,14.43393419
7,h,2705000,16.1,2,4,Eastern Metropolitan,14.81061247
3,h,530500,25.9,2,2,Northern Victoria,13.18157524
3,h,975000,18,1,0,Eastern Metropolitan,13.79019275
3,h,805000,18,2,0,Eastern Metropolitan,13.59859756
4,h,940000,19.6,3,2,Northern Metropolitan,13.75363515
2,u,437000,19.6,1,2,Northern Metropolitan,12.98768847
5,h,660000,19.6,3,2,Northern Metropolitan,13.39999511
3,h,1325000,7.5,2,2,Western Metropolitan,14.09692302
1,u,310000,7.5,1,1,Western Metropolitan,12.64432758
3,t,864000,7.5,1,2,Western Metropolitan,13.66932805
1,u,291000,7.5,1,1,Western Metropolitan,12.58107855
3,h,750000,7.5,1,1,Western Metropolitan,13.52782849
5,h,2200000,7.5,3,2,Western Metropolitan,14.60396792
3,h,1550000,5.7,2,0,Northern Metropolitan,14.25376549
3,h,720000,13.1,1,2,Northern Metropolitan,13.48700649
2,h,1350000,3.6,1,1,Northern Metropolitan,14.11561515
3,h,1852000,3.6,2,1,Northern Metropolitan,14.43177669
2,h,1100000,3.6,1,0,Northern Metropolitan,13.91082074
1,u,170000,5.1,1,0,Western Metropolitan,12.04355372
4,h,1372000,15.4,1,2,Eastern Metropolitan,14.13178009
3,t,850500,15.4,2,2,Eastern Metropolitan,13.65357969
3,h,640000,38,2,1,South-Eastern Metropolitan,13.36922346
3,h,611000,36.9,2,1,Eastern Victoria,13.32285224
3,h,755000,38,1,2,South-Eastern Metropolitan,13.53447303
4,h,521000,45.9,2,2,Northern Victoria,13.16350532
3,h,625000,12.9,1,2,Western Metropolitan,13.34550693
4,h,1910000,7.3,2,3,Southern Metropolitan,14.4626138
2,u,500000,7.3,1,1,Southern Metropolitan,13.12236338
2,u,523000,7.3,1,1,Southern Metropolitan,13.16733674
3,t,525000,11.2,1,1,Northern Metropolitan,13.17115354
3,h,847000,11.2,1,2,Northern Metropolitan,13.64945597
6,h,990000,16.1,3,2,Northern Metropolitan,13.80546022
2,u,695000,16.1,2,1,Northern Metropolitan,13.45166712
2,u,500000,11.2,1,2,Northern Metropolitan,13.12236338
3,h,662500,32.3,2,2,South-Eastern Metropolitan,13.40377584
3,u,1210000,13.8,2,2,Southern Metropolitan,14.00613092
3,h,1140000,13.8,1,2,Southern Metropolitan,13.94653882
1,u,395000,5.3,1,1,Southern Metropolitan,12.88664104
3,u,1000000,5.3,1,1,Southern Metropolitan,13.81551056
2,u,450000,5.3,1,1,Southern Metropolitan,13.01700286
4,h,2900000,5.3,1,3,Southern Metropolitan,14.88022129
2,u,450000,5.3,1,1,Southern Metropolitan,13.01700286
3,h,650000,45.2,2,4,Northern Victoria,13.38472764
3,h,790000,8.8,2,1,Eastern Metropolitan,13.57978822
2,h,780000,8.8,1,1,Eastern Metropolitan,13.5670492
3,h,726500,8.8,1,0,Eastern Metropolitan,13.49599376
3,h,710000,8.8,1,1,Eastern Metropolitan,13.47302025
2,u,645000,16,1,1,Southern Metropolitan,13.3770056
5,h,650500,18,2,2,Western Metropolitan,13.38549658
3,h,750000,12.3,2,2,Southern Metropolitan,13.52782849
4,h,650000,14,1,1,Northern Metropolitan,13.38472764
2,t,390000,14,1,1,Northern Metropolitan,12.87390202
3,h,810000,15.5,2,2,Western Metropolitan,13.60478953
3,h,735000,15.5,2,2,Western Metropolitan,13.50762578
2,t,520000,11.7,2,2,Western Metropolitan,13.16158409
4,h,640000,15.5,2,1,Western Metropolitan,13.36922346
3,t,967000,3.4,2,2,Northern Metropolitan,13.78195377
2,h,850000,3.4,1,0,Northern Metropolitan,13.65299163
1,t,500000,3.4,1,0,Northern Metropolitan,13.12236338
2,u,535000,3.4,1,1,Northern Metropolitan,13.19002203
2,h,758000,5.4,1,2,Southern Metropolitan,13.53843866
2,u,862000,7.3,1,1,Southern Metropolitan,13.66701055
4,h,965000,25.2,2,2,South-Eastern Metropolitan,13.77988338
4,h,761000,25.2,1,2,South-Eastern Metropolitan,13.54238864
3,h,520000,14,1,2,Western Metropolitan,13.16158409
3,h,530000,14,1,1,Western Metropolitan,13.18063229
3,h,1020000,6.4,1,0,Western Metropolitan,13.83531319
1,u,210000,6.4,1,1,Western Metropolitan,12.25486281
4,h,750000,16.3,2,4,Northern Metropolitan,13.52782849
3,h,635000,16.3,1,4,Northern Metropolitan,13.36138028
2,u,410000,16.3,1,1,Northern Metropolitan,12.92391244
5,h,675000,16.3,2,2,Northern Metropolitan,13.42246797
5,h,880000,14.6,2,2,Eastern Metropolitan,13.68767719
1,u,280000,6.4,1,1,Western Metropolitan,12.54254488
2,t,520000,6.4,1,1,Western Metropolitan,13.16158409
3,t,895000,6.4,2,2,Western Metropolitan,13.704579
3,h,2110000,8.4,1,2,Southern Metropolitan,14.56219851
3,h,1050000,4.3,2,1,Western Metropolitan,13.86430072
4,h,320000,31.7,2,1,Western Victoria,12.67607627
3,h,480000,31.7,1,2,Western Victoria,13.08154138
4,h,670000,25.9,2,2,Northern Metropolitan,13.41503299
4,h,520500,25.9,2,2,Northern Metropolitan,13.16254517
2,u,460000,17.9,1,1,Northern Metropolitan,13.03898177
3,h,610000,17.9,1,1,Northern Metropolitan,13.32121424
3,h,950000,17.2,1,2,Eastern Metropolitan,13.76421726
3,t,970000,17.2,2,1,Eastern Metropolitan,13.78505135
5,h,2200000,10.2,2,4,Eastern Metropolitan,14.60396792
4,h,2320000,10.2,2,5,Eastern Metropolitan,14.65707774
3,h,655000,16.2,2,3,Eastern Metropolitan,13.39239051
3,h,960000,16.2,1,1,Eastern Metropolitan,13.77468856
4,h,1810000,6.2,2,2,Western Metropolitan,14.4088374
2,h,1020000,6.2,1,1,Western Metropolitan,13.83531319
2,h,1250000,6.2,1,1,Western Metropolitan,14.03865411
3,h,1175000,14.3,2,6,Southern Metropolitan,13.97677871
4,h,800000,21.5,3,3,South-Eastern Metropolitan,13.59236701
4,h,1225000,21.5,2,2,South-Eastern Metropolitan,14.0184514
3,h,1205000,14.2,2,2,Eastern Metropolitan,14.00199012
4,h,1720000,14.2,2,3,Eastern Metropolitan,14.35783485
5,h,1600000,14.2,3,3,Eastern Metropolitan,14.28551419
3,h,944000,14.2,1,1,Eastern Metropolitan,13.75788145
3,h,1385000,14.2,1,2,Eastern Metropolitan,14.1412107
3,h,2000000,14.2,1,2,Eastern Metropolitan,14.50865774
3,h,650000,34.1,1,4,South-Eastern Metropolitan,13.38472764
3,h,655000,34.1,2,2,South-Eastern Metropolitan,13.39239051
2,h,710000,6.2,1,2,Western Metropolitan,13.47302025
3,h,1330000,6.2,1,3,Western Metropolitan,14.1006895
2,u,550000,1.8,1,0,Northern Metropolitan,13.21767356
2,h,962000,1.8,1,0,Northern Metropolitan,13.77676973
2,t,936000,1.8,1,0,Northern Metropolitan,13.74937076
4,h,1900000,5.3,2,2,Northern Metropolitan,14.45736444
3,h,1605000,5.3,1,0,Northern Metropolitan,14.28863431
3,h,1415000,5.3,1,1,Northern Metropolitan,14.16264009
2,u,390000,5.3,1,1,Northern Metropolitan,12.87390202
4,h,1100000,15.4,2,3,Eastern Metropolitan,13.91082074
3,h,926000,15.4,1,0,Eastern Metropolitan,13.73862951
2,t,610000,11.2,1,1,Northern Metropolitan,13.32121424
5,h,1525000,12.3,3,6,Southern Metropolitan,14.23750497
6,h,1900000,12.3,4,3,Southern Metropolitan,14.45736444
1,u,454000,11.4,1,1,Southern Metropolitan,13.02585248
2,u,562000,11.4,1,1,Southern Metropolitan,13.23925713
3,t,1000000,21.5,2,2,South-Eastern Metropolitan,13.81551056
3,h,820000,21.5,2,2,South-Eastern Metropolitan,13.61705962
3,h,870000,8.5,1,2,Northern Metropolitan,13.67624849
3,h,800000,8.5,1,2,Northern Metropolitan,13.59236701
5,h,1501000,8.5,3,3,Northern Metropolitan,14.22164211
3,h,1663000,8.5,1,2,Northern Metropolitan,14.32413376
4,h,780000,8.5,2,3,Northern Metropolitan,13.5670492
5,h,660000,14.7,2,2,Western Metropolitan,13.39999511
3,u,1631000,3.5,2,2,Southern Metropolitan,14.30470388
3,h,1665000,3.5,3,2,Southern Metropolitan,14.32533568
4,h,2450000,3.5,3,2,Southern Metropolitan,14.71159858
1,u,399000,4.6,1,0,Southern Metropolitan,12.8967167
2,u,1240000,4.6,1,1,Southern Metropolitan,14.03062194
3,h,840000,12,1,4,Northern Metropolitan,13.64115717
2,h,560000,12,1,1,Northern Metropolitan,13.23569206
4,h,900000,12,1,2,Northern Metropolitan,13.71015004
4,h,902000,12,2,3,Northern Metropolitan,13.7123698
3,h,825000,12,2,5,Northern Metropolitan,13.62313867
2,t,668500,12,2,1,Northern Metropolitan,13.41279168
2,h,1165000,2.4,1,1,Northern Metropolitan,13.96823164
2,u,890500,2.4,2,2,Northern Metropolitan,13.69953838
2,h,1442000,2.4,2,1,Northern Metropolitan,14.1815416
2,u,560000,21.3,1,2,Eastern Metropolitan,13.23569206
2,h,340000,23.8,1,0,Western Metropolitan,12.7367009
5,h,870000,23.5,2,2,South-Eastern Metropolitan,13.67624849
2,u,643500,15.2,1,1,Southern Metropolitan,13.37467731
3,u,572000,35.4,2,2,South-Eastern Metropolitan,13.25689427
2,h,750000,5.1,1,1,Western Metropolitan,13.52782849
2,h,850000,5.1,1,1,Western Metropolitan,13.65299163
4,h,640000,34.7,2,2,South-Eastern Metropolitan,13.36922346
4,h,600000,20.5,2,2,Northern Metropolitan,13.30468493
3,u,386000,20.5,1,1,Northern Metropolitan,12.86359265
2,u,857000,2.7,2,2,Southern Metropolitan,13.6611932
2,h,1160000,2.7,1,0,Southern Metropolitan,13.96393056
3,u,1235000,2.7,2,1,Southern Metropolitan,14.02658153
3,h,752500,20.8,1,2,South-Eastern Metropolitan,13.53115628
3,h,565000,14,1,2,Western Metropolitan,13.24458101
3,h,610000,14,1,2,Western Metropolitan,13.32121424
1,u,350000,5,1,1,Southern Metropolitan,12.76568843
2,u,525000,5,1,1,Southern Metropolitan,13.17115354
1,u,517500,5,1,0,Southern Metropolitan,13.1567648
2,u,365000,5,1,1,Southern Metropolitan,12.80765263
2,u,460000,5,1,1,Southern Metropolitan,13.03898177
2,h,646000,8.2,1,1,Western Metropolitan,13.37855478
4,h,580000,31.7,2,2,Western Metropolitan,13.27078338
3,h,420000,31.7,1,2,Western Metropolitan,12.94800999
3,h,650000,31.7,3,1,Western Metropolitan,13.38472764
3,t,525000,10.5,2,1,Western Metropolitan,13.17115354
3,h,780000,10.5,1,2,Western Metropolitan,13.5670492
4,h,765000,10.5,2,2,Western Metropolitan,13.54763111
3,h,2100000,10.2,1,9,Southern Metropolitan,14.5574479
3,h,1385000,10.2,2,1,Southern Metropolitan,14.1412107
3,h,451500,18.4,1,1,Western Metropolitan,13.02033065
3,h,526000,18.4,2,2,Western Metropolitan,13.17305649
4,h,605500,18,2,2,Western Metropolitan,13.31380984
3,h,427500,15.5,2,2,Western Metropolitan,12.96570957
5,h,1705000,12.4,4,2,Eastern Metropolitan,14.34907567
3,h,551200,27,1,2,Eastern Metropolitan,13.219853
3,u,542000,15.3,2,2,Northern Metropolitan,13.20302128
4,h,2070000,7,3,2,Northern Metropolitan,14.54305917
6,h,2800000,4.1,2,2,Southern Metropolitan,14.84512998
2,t,385000,18.4,1,1,Western Metropolitan,12.86099861
3,h,500000,12.9,1,1,Western Metropolitan,13.12236338
4,h,821000,12.9,1,6,Western Metropolitan,13.61827839
3,t,917000,17.2,2,2,Eastern Metropolitan,13.72886275
4,h,1115000,8.9,2,2,Eastern Metropolitan,13.92436496
3,h,905000,8.9,2,2,Eastern Metropolitan,13.71569022
2,h,450000,14.7,2,2,Eastern Metropolitan,13.01700286
3,h,1015000,14.7,2,2,Eastern Metropolitan,13.83039917
3,h,510000,14.7,2,2,Western Metropolitan,13.142166
4,h,645000,14.7,2,2,Western Metropolitan,13.3770056
3,h,427000,14.7,1,2,Western Metropolitan,12.96453929
3,h,845000,6.4,1,2,Western Metropolitan,13.64709191
2,h,876000,6.4,1,1,Western Metropolitan,13.68312137
3,h,578000,16.5,2,1,Northern Metropolitan,13.26732915
4,h,510000,17.6,2,2,Western Metropolitan,13.142166
2,u,390000,25.5,1,1,Northern Metropolitan,12.87390202
4,h,525000,25.5,2,2,Northern Metropolitan,13.17115354
3,h,480000,27.2,1,2,Western Metropolitan,13.08154138
4,h,1000000,6.3,2,2,Western Metropolitan,13.81551056
3,h,1240000,6.3,3,6,Western Metropolitan,14.03062194
3,h,1115000,6.3,1,2,Western Metropolitan,13.92436496
2,u,507000,7.5,1,1,Western Metropolitan,13.13626628
3,h,845000,10.4,1,2,Western Metropolitan,13.64709191
3,h,1250000,10.4,1,1,Western Metropolitan,14.03865411
4,h,1026000,10.4,3,2,Western Metropolitan,13.8411783
3,u,850000,10.4,2,1,Western Metropolitan,13.65299163
2,h,2905000,3,1,1,Southern Metropolitan,14.88194395
2,h,1380000,3,1,1,Southern Metropolitan,14.13759406
3,h,2500000,3,2,1,Southern Metropolitan,14.73180129
3,h,2120000,3,1,2,Southern Metropolitan,14.56692665
2,h,2015000,3,1,2,Southern Metropolitan,14.51612975
3,h,787000,10.5,1,3,Western Metropolitan,13.57598353
4,h,2220000,5.7,2,3,Northern Metropolitan,14.61301775
2,u,540000,11,1,1,Western Metropolitan,13.19932442
3,h,585000,9.4,1,1,Western Metropolitan,13.27936713
2,u,700500,6.3,1,1,Southern Metropolitan,13.45954964
3,h,2385000,6.3,1,0,Southern Metropolitan,14.68470968
3,h,1500000,4.3,3,1,Western Metropolitan,14.22097567
4,t,1655000,10.2,3,2,Southern Metropolitan,14.31931157
4,h,1800000,10.2,2,2,Southern Metropolitan,14.40329722
2,h,1880000,10.2,2,2,Southern Metropolitan,14.44678233
4,h,2405000,10.2,2,2,Southern Metropolitan,14.69306046
3,h,1000000,9.5,1,1,Western Metropolitan,13.81551056
5,h,945000,9.5,2,1,Western Metropolitan,13.75894021
1,u,290000,6.4,1,1,Southern Metropolitan,12.5776362
3,t,1810000,7.9,2,2,Southern Metropolitan,14.4088374
4,h,1593000,9.7,3,2,Southern Metropolitan,14.28112959
5,h,3100000,9.7,3,2,Southern Metropolitan,14.94691267
5,h,930000,23.2,2,2,Eastern Metropolitan,13.74293987
3,h,700000,23.2,2,1,Eastern Metropolitan,13.45883561
4,t,860000,23.2,3,2,Eastern Metropolitan,13.66468767
2,h,1470000,17.3,1,4,Southern Metropolitan,14.20077296
6,h,1660000,17.3,3,4,Southern Metropolitan,14.32232816
4,h,1600000,11.4,2,2,Southern Metropolitan,14.28551419
4,t,1200000,11.4,2,2,Southern Metropolitan,13.99783211
3,h,1185000,13.8,2,2,Southern Metropolitan,13.98525333
4,h,1460000,13.8,1,2,Southern Metropolitan,14.19394699
3,t,935000,13.8,2,2,Southern Metropolitan,13.74830181
4,h,1620000,13.8,2,2,Southern Metropolitan,14.29793671
4,h,1580000,13.8,2,2,Southern Metropolitan,14.27293541
3,h,1315000,13.8,1,2,Southern Metropolitan,14.08934722
2,u,767000,17.3,1,2,Southern Metropolitan,13.55024208
5,h,2520000,17.3,3,2,Southern Metropolitan,14.73976946
4,h,1695000,13.4,3,4,Eastern Metropolitan,14.3431933
4,t,990000,13.4,2,1,Eastern Metropolitan,13.80546022
3,h,836000,27,2,2,South-Eastern Metropolitan,13.63638389
4,h,780000,25,2,2,Eastern Metropolitan,13.5670492
4,h,783000,25,1,3,Eastern Metropolitan,13.57088797
5,h,2020000,25,3,0,Eastern Metropolitan,14.51860807
3,h,706500,25,2,3,Eastern Metropolitan,13.46807848
2,u,637000,16.1,1,1,Eastern Metropolitan,13.36452493
3,u,1336000,10.5,2,1,Southern Metropolitan,14.10519063
2,u,1400000,10.5,2,2,Southern Metropolitan,14.15198279
3,h,1175000,10.5,1,3,Southern Metropolitan,13.97677871
3,h,1935000,10.5,2,1,Southern Metropolitan,14.47561788
3,h,1950000,10.5,1,2,Southern Metropolitan,14.48333993
4,h,2250000,10.5,2,1,Southern Metropolitan,14.62644077
3,u,897000,10.5,1,1,Southern Metropolitan,13.70681114
5,h,2000000,10.3,3,2,Southern Metropolitan,14.50865774
3,h,1590000,5.2,2,1,Northern Metropolitan,14.27924457
3,h,1435000,5.2,2,0,Northern Metropolitan,14.17667541
2,h,1315000,5.2,1,1,Northern Metropolitan,14.08934722
2,h,730000,5.2,1,1,Northern Metropolitan,13.50079981
2,h,700000,5.2,1,1,Northern Metropolitan,13.45883561
3,h,1900000,5.2,2,3,Northern Metropolitan,14.45736444
2,h,920000,5.2,1,1,Northern Metropolitan,13.73212895
2,t,765000,5.2,2,1,Northern Metropolitan,13.54763111
4,h,1400000,5.2,1,2,Northern Metropolitan,14.15198279
2,h,740000,5.2,1,0,Northern Metropolitan,13.51440547
2,u,570000,4,1,1,Northern Metropolitan,13.25339164
2,h,1105000,4,1,2,Northern Metropolitan,13.91535589
3,h,1200000,5.2,1,1,Northern Metropolitan,13.99783211
4,h,1325000,5.2,1,0,Northern Metropolitan,14.09692302
3,h,1160000,10.8,1,1,Eastern Metropolitan,13.96393056
3,h,1320000,10.8,1,3,Eastern Metropolitan,14.09314229
3,h,780000,12.1,1,1,Northern Metropolitan,13.5670492
4,t,845000,10.4,3,2,Southern Metropolitan,13.64709191
2,u,700000,10.4,1,1,Southern Metropolitan,13.45883561
4,h,1032000,14.7,2,2,Eastern Metropolitan,13.84700923
4,h,821000,14.8,2,2,Western Metropolitan,13.61827839
4,h,3050000,7.7,2,2,Southern Metropolitan,14.93065215
3,t,1171000,7.7,2,2,Southern Metropolitan,13.97336864
3,h,2050000,8.4,2,3,Southern Metropolitan,14.53335035
2,u,850000,8.4,1,1,Southern Metropolitan,13.65299163
2,h,1501000,3.5,1,0,Northern Metropolitan,14.22164211
3,h,1570000,10.1,2,2,Southern Metropolitan,14.26658618
3,u,1275000,10.1,2,2,Southern Metropolitan,14.05845674
3,h,1435000,10.1,2,2,Southern Metropolitan,14.17667541
4,h,1455000,10.1,2,2,Southern Metropolitan,14.19051646
2,u,620000,10.1,1,2,Southern Metropolitan,13.33747476
3,h,600000,14.8,1,3,Western Metropolitan,13.30468493
4,h,965000,31.2,1,3,South-Eastern Metropolitan,13.77988338
2,u,529000,31.2,1,1,South-Eastern Metropolitan,13.17874371
3,h,881000,31.2,1,2,South-Eastern Metropolitan,13.6888129
4,h,845000,31.2,2,2,South-Eastern Metropolitan,13.64709191
2,u,650000,8.7,2,1,Southern Metropolitan,13.38472764
2,u,350000,8.4,0,0,Southern Metropolitan,12.76568843
1,u,350000,7.8,1,1,Southern Metropolitan,12.76568843
2,u,665000,7.8,1,1,Southern Metropolitan,13.40754232
3,h,1080000,11.7,1,1,Southern Metropolitan,13.8924716
2,h,674000,11.7,1,1,Southern Metropolitan,13.42098539
2,u,525000,27,1,1,South-Eastern Metropolitan,13.17115354
3,h,840000,27,2,2,South-Eastern Metropolitan,13.64115717
2,t,745000,17.9,1,2,Southern Metropolitan,13.5211395
3,h,1240000,17.9,1,4,Southern Metropolitan,14.03062194
2,u,850000,17.9,1,2,Southern Metropolitan,13.65299163
3,h,1300000,16.7,1,2,South-Eastern Metropolitan,14.07787482
2,h,700000,3.6,2,1,Northern Metropolitan,13.45883561
3,h,880000,6.7,2,1,Northern Metropolitan,13.68767719
4,h,1525000,6.7,2,2,Northern Metropolitan,14.23750497
3,t,690000,6.7,1,1,Northern Metropolitan,13.44444688
2,h,960000,6.7,1,3,Northern Metropolitan,13.77468856
3,h,1600000,6.7,2,2,Northern Metropolitan,14.28551419
3,h,1157000,6.7,1,1,Northern Metropolitan,13.96134101
2,h,867000,6.7,1,1,Northern Metropolitan,13.67279426
3,h,690000,6.7,1,2,Northern Metropolitan,13.44444688
4,h,850000,6.7,2,2,Northern Metropolitan,13.65299163
2,h,700000,6.7,1,1,Northern Metropolitan,13.45883561
2,u,561000,2,2,2,Northern Metropolitan,13.23747618
2,h,1025000,2,2,1,Northern Metropolitan,13.84020317
4,h,725000,20.6,2,3,Northern Metropolitan,13.49392693
4,h,667000,20.6,2,2,Northern Metropolitan,13.41054532
3,h,877500,23,2,1,Eastern Metropolitan,13.68483223
3,h,678000,24.7,1,2,South-Eastern Metropolitan,13.42690257
3,h,595000,24.7,1,1,South-Eastern Metropolitan,13.29631668
2,u,305000,24.7,1,1,South-Eastern Metropolitan,12.62806706
3,h,816000,22.2,2,2,South-Eastern Metropolitan,13.61216963
4,h,2600000,12.4,4,2,Eastern Metropolitan,14.771022
3,h,1285000,12.4,1,2,Eastern Metropolitan,14.06626928
3,h,1360000,12.4,1,2,Eastern Metropolitan,14.12299526
5,h,1600000,12.4,2,2,Eastern Metropolitan,14.28551419
5,h,1370000,12.4,2,2,Eastern Metropolitan,14.1303213
4,h,1760000,14.3,4,2,Eastern Metropolitan,14.38082437
4,h,1662000,14.3,2,2,Eastern Metropolitan,14.32353225
3,h,545000,28.8,1,1,South-Eastern Metropolitan,13.20854107
2,u,750000,8.9,1,1,Eastern Metropolitan,13.52782849
2,h,716000,7.2,1,1,Southern Metropolitan,13.48143545
2,u,975000,7.2,1,1,Southern Metropolitan,13.79019275
4,h,975000,18,1,2,Eastern Metropolitan,13.79019275
3,h,842000,18,1,1,Eastern Metropolitan,13.64353529
2,u,480000,7.2,1,1,Southern Metropolitan,13.08154138
2,u,696750,7.2,1,1,Southern Metropolitan,13.45418195
1,u,420000,7.2,1,1,Southern Metropolitan,12.94800999
2,u,695500,7.2,1,1,Southern Metropolitan,13.45238629
3,h,540000,19.6,1,4,Northern Metropolitan,13.19932442
3,h,620000,19.6,1,2,Northern Metropolitan,13.33747476
4,h,598000,19.6,2,3,Northern Metropolitan,13.30134603
4,h,650000,19.6,2,2,Northern Metropolitan,13.38472764
